GEO_ID,NAME,S1901_C02_012E,field_259
Geography,Geographic Area Name,Estimate!!Families!!Median income (dollars),
1400000US25023506206,"Census Tract 5062.06, Plymouth County, Massachusetts","92500",
1400000US25023507101,"Census Tract 5071.01, Plymouth County, Massachusetts","188188",
1400000US25023507103,"Census Tract 5071.03, Plymouth County, Massachusetts","190649",
1400000US25023507104,"Census Tract 5071.04, Plymouth County, Massachusetts","131319",
1400000US25023508101,"Census Tract 5081.01, Plymouth County, Massachusetts","173582",
1400000US25023508102,"Census Tract 5081.02, Plymouth County, Massachusetts","154722",
1400000US25023508200,"Census Tract 5082, Plymouth County, Massachusetts","132462",
1400000US25023509101,"Census Tract 5091.01, Plymouth County, Massachusetts","127434",
1400000US25023509102,"Census Tract 5091.02, Plymouth County, Massachusetts","140156",
1400000US25023510100,"Census Tract 5101, Plymouth County, Massachusetts","104886",
1400000US25023510200,"Census Tract 5102, Plymouth County, Massachusetts","92385",
1400000US25023510300,"Census Tract 5103, Plymouth County, Massachusetts","62688",
1400000US25023510400,"Census Tract 5104, Plymouth County, Massachusetts","52417",
1400000US25023510501,"Census Tract 5105.01, Plymouth County, Massachusetts","70917",
1400000US25023510503,"Census Tract 5105.03, Plymouth County, Massachusetts","59000",
1400000US25023510504,"Census Tract 5105.04, Plymouth County, Massachusetts","59688",
1400000US25023510505,"Census Tract 5105.05, Plymouth County, Massachusetts","57637",
1400000US25023510600,"Census Tract 5106, Plymouth County, Massachusetts","144293",
1400000US25023510700,"Census Tract 5107, Plymouth County, Massachusetts","101157",
1400000US25023510800,"Census Tract 5108, Plymouth County, Massachusetts","63777",
1400000US25023510900,"Census Tract 5109, Plymouth County, Massachusetts","33369",
1400000US25023511000,"Census Tract 5110, Plymouth County, Massachusetts","61250",
1400000US25023511100,"Census Tract 5111, Plymouth County, Massachusetts","95339",
1400000US25023511200,"Census Tract 5112, Plymouth County, Massachusetts","80563",
1400000US25023511301,"Census Tract 5113.01, Plymouth County, Massachusetts","69625",
1400000US25023511302,"Census Tract 5113.02, Plymouth County, Massachusetts","85833",
1400000US25023511400,"Census Tract 5114, Plymouth County, Massachusetts","64444",
1400000US25023511500,"Census Tract 5115, Plymouth County, Massachusetts","79196",
1400000US25023511601,"Census Tract 5116.01, Plymouth County, Massachusetts","87399",
1400000US25023511602,"Census Tract 5116.02, Plymouth County, Massachusetts","114861",
1400000US25023511701,"Census Tract 5117.01, Plymouth County, Massachusetts","101629",
1400000US25023511702,"Census Tract 5117.02, Plymouth County, Massachusetts","106557",
1400000US25023520100,"Census Tract 5201, Plymouth County, Massachusetts","129545",
1400000US25023520201,"Census Tract 5202.01, Plymouth County, Massachusetts","117019",
1400000US25023520202,"Census Tract 5202.02, Plymouth County, Massachusetts","149924",
1400000US25023521101,"Census Tract 5211.01, Plymouth County, Massachusetts","121532",
1400000US25023521102,"Census Tract 5211.02, Plymouth County, Massachusetts","105000",
1400000US25023521201,"Census Tract 5212.01, Plymouth County, Massachusetts","92875",
1400000US25023521202,"Census Tract 5212.02, Plymouth County, Massachusetts","116833",
1400000US25023522101,"Census Tract 5221.01, Plymouth County, Massachusetts","128125",
1400000US25023522102,"Census Tract 5221.02, Plymouth County, Massachusetts","128641",
1400000US25023523100,"Census Tract 5231, Plymouth County, Massachusetts","114167",
1400000US25023523201,"Census Tract 5232.01, Plymouth County, Massachusetts","140474",
1400000US25023523203,"Census Tract 5232.03, Plymouth County, Massachusetts","158185",
1400000US25023523204,"Census Tract 5232.04, Plymouth County, Massachusetts","94667",
1400000US25023524101,"Census Tract 5241.01, Plymouth County, Massachusetts","134348",
1400000US25023524102,"Census Tract 5241.02, Plymouth County, Massachusetts","124464",
1400000US25023525101,"Census Tract 5251.01, Plymouth County, Massachusetts","113149",
1400000US25023525104,"Census Tract 5251.04, Plymouth County, Massachusetts","144559",
1400000US25023525204,"Census Tract 5252.04, Plymouth County, Massachusetts","133958",
1400000US25023526100,"Census Tract 5261, Plymouth County, Massachusetts","107306",
1400000US25023530100,"Census Tract 5301, Plymouth County, Massachusetts","129608",
1400000US25023530200,"Census Tract 5302, Plymouth County, Massachusetts","91458",
1400000US25023530300,"Census Tract 5303, Plymouth County, Massachusetts","90369",
1400000US25023530400,"Census Tract 5304, Plymouth County, Massachusetts","134701",
1400000US25023530500,"Census Tract 5305, Plymouth County, Massachusetts","112767",
1400000US25023530600,"Census Tract 5306, Plymouth County, Massachusetts","132462",
1400000US25023530700,"Census Tract 5307, Plymouth County, Massachusetts","143661",
1400000US25023530801,"Census Tract 5308.01, Plymouth County, Massachusetts","119728",
1400000US25023530802,"Census Tract 5308.02, Plymouth County, Massachusetts","116008",
1400000US25023530902,"Census Tract 5309.02, Plymouth County, Massachusetts","117969",
1400000US25023530903,"Census Tract 5309.03, Plymouth County, Massachusetts","118542",
1400000US25023530904,"Census Tract 5309.04, Plymouth County, Massachusetts","137664",
1400000US25023540101,"Census Tract 5401.01, Plymouth County, Massachusetts","91518",
1400000US25023540102,"Census Tract 5401.02, Plymouth County, Massachusetts","115550",
1400000US25023540103,"Census Tract 5401.03, Plymouth County, Massachusetts","171667",
1400000US25023541100,"Census Tract 5411, Plymouth County, Massachusetts","125294",
1400000US25023542101,"Census Tract 5421.01, Plymouth County, Massachusetts","99654",
1400000US25023542102,"Census Tract 5421.02, Plymouth County, Massachusetts","100714",
1400000US25023542200,"Census Tract 5422, Plymouth County, Massachusetts","89617",
1400000US25023542301,"Census Tract 5423.01, Plymouth County, Massachusetts","83841",
1400000US25023542302,"Census Tract 5423.02, Plymouth County, Massachusetts","87045",
1400000US25023543100,"Census Tract 5431, Plymouth County, Massachusetts","118696",
1400000US25023544100,"Census Tract 5441, Plymouth County, Massachusetts","83545",
1400000US25023544200,"Census Tract 5442, Plymouth County, Massachusetts","96635",
1400000US25023545100,"Census Tract 5451, Plymouth County, Massachusetts","91745",
1400000US25023545200,"Census Tract 5452, Plymouth County, Massachusetts","87300",
1400000US25023545300,"Census Tract 5453, Plymouth County, Massachusetts","84471",
1400000US25023545400,"Census Tract 5454, Plymouth County, Massachusetts","72539",
1400000US25023560100,"Census Tract 5601, Plymouth County, Massachusetts","121963",
1400000US25023561100,"Census Tract 5611, Plymouth County, Massachusetts","111795",
1400000US25023561400,"Census Tract 5614, Plymouth County, Massachusetts","101903",
1400000US25023980200,"Census Tract 9802, Plymouth County, Massachusetts","-",
1400000US25023980300,"Census Tract 9803, Plymouth County, Massachusetts","-",
1400000US25023990003,"Census Tract 9900.03, Plymouth County, Massachusetts","-",
1400000US25025000101,"Census Tract 1.01, Suffolk County, Massachusetts","127188",
1400000US25025000102,"Census Tract 1.02, Suffolk County, Massachusetts","105131",
1400000US25025000201,"Census Tract 2.01, Suffolk County, Massachusetts","106364",
1400000US25025000202,"Census Tract 2.02, Suffolk County, Massachusetts","78567",
1400000US25025000301,"Census Tract 3.01, Suffolk County, Massachusetts","106637",
1400000US25025000302,"Census Tract 3.02, Suffolk County, Massachusetts","94304",
1400000US25025000401,"Census Tract 4.01, Suffolk County, Massachusetts","92869",
1400000US25025000402,"Census Tract 4.02, Suffolk County, Massachusetts","134342",
1400000US25025000502,"Census Tract 5.02, Suffolk County, Massachusetts","118500",
1400000US25025000503,"Census Tract 5.03, Suffolk County, Massachusetts","117768",
1400000US25025000505,"Census Tract 5.05, Suffolk County, Massachusetts","79375",
1400000US25025000506,"Census Tract 5.06, Suffolk County, Massachusetts","110607",
1400000US25025000601,"Census Tract 6.01, Suffolk County, Massachusetts","133819",
1400000US25025000603,"Census Tract 6.03, Suffolk County, Massachusetts","-",
1400000US25025000604,"Census Tract 6.04, Suffolk County, Massachusetts","85625",
1400000US25025000701,"Census Tract 7.01, Suffolk County, Massachusetts","74693",
1400000US25025000703,"Census Tract 7.03, Suffolk County, Massachusetts","151172",
1400000US25025000704,"Census Tract 7.04, Suffolk County, Massachusetts","91458",
1400000US25025000804,"Census Tract 8.04, Suffolk County, Massachusetts","-",
1400000US25025000805,"Census Tract 8.05, Suffolk County, Massachusetts","-",
1400000US25025000806,"Census Tract 8.06, Suffolk County, Massachusetts","97820",
1400000US25025000807,"Census Tract 8.07, Suffolk County, Massachusetts","-",
1400000US25025010103,"Census Tract 101.03, Suffolk County, Massachusetts","250,000+",
1400000US25025010104,"Census Tract 101.04, Suffolk County, Massachusetts","154545",
1400000US25025010204,"Census Tract 102.04, Suffolk County, Massachusetts","81853",
1400000US25025010205,"Census Tract 102.05, Suffolk County, Massachusetts","148158",
1400000US25025010206,"Census Tract 102.06, Suffolk County, Massachusetts","44701",
1400000US25025010300,"Census Tract 103, Suffolk County, Massachusetts","94250",
1400000US25025010403,"Census Tract 104.03, Suffolk County, Massachusetts","49879",
1400000US25025010404,"Census Tract 104.04, Suffolk County, Massachusetts","57250",
1400000US25025010405,"Census Tract 104.05, Suffolk County, Massachusetts","50307",
1400000US25025010408,"Census Tract 104.08, Suffolk County, Massachusetts","109196",
1400000US25025010500,"Census Tract 105, Suffolk County, Massachusetts","65927",
1400000US25025010600,"Census Tract 106, Suffolk County, Massachusetts","204844",
1400000US25025010701,"Census Tract 107.01, Suffolk County, Massachusetts","250,000+",
1400000US25025010702,"Census Tract 107.02, Suffolk County, Massachusetts","230350",
1400000US25025010801,"Census Tract 108.01, Suffolk County, Massachusetts","250,000+",
1400000US25025010802,"Census Tract 108.02, Suffolk County, Massachusetts","250,000+",
1400000US25025020101,"Census Tract 201.01, Suffolk County, Massachusetts","250,000+",
1400000US25025020200,"Census Tract 202, Suffolk County, Massachusetts","198875",
1400000US25025020301,"Census Tract 203.01, Suffolk County, Massachusetts","171286",
1400000US25025020302,"Census Tract 203.02, Suffolk County, Massachusetts","250,000+",
1400000US25025020304,"Census Tract 203.04, Suffolk County, Massachusetts","250,000+",
1400000US25025020305,"Census Tract 203.05, Suffolk County, Massachusetts","200735",
1400000US25025030100,"Census Tract 301, Suffolk County, Massachusetts","108056",
1400000US25025030200,"Census Tract 302, Suffolk County, Massachusetts","157143",
1400000US25025030301,"Census Tract 303.01, Suffolk County, Massachusetts","157960",
1400000US25025030302,"Census Tract 303.02, Suffolk County, Massachusetts","250,000+",
1400000US25025030400,"Census Tract 304, Suffolk County, Massachusetts","197292",
1400000US25025030500,"Census Tract 305, Suffolk County, Massachusetts","178393",
1400000US25025040100,"Census Tract 401, Suffolk County, Massachusetts","250,000+",
1400000US25025040200,"Census Tract 402, Suffolk County, Massachusetts","139375",
1400000US25025040300,"Census Tract 403, Suffolk County, Massachusetts","166413",
1400000US25025040401,"Census Tract 404.01, Suffolk County, Massachusetts","168807",
1400000US25025040600,"Census Tract 406, Suffolk County, Massachusetts","208346",
1400000US25025040801,"Census Tract 408.01, Suffolk County, Massachusetts","132452",
1400000US25025050101,"Census Tract 501.01, Suffolk County, Massachusetts","79315",
1400000US25025050200,"Census Tract 502, Suffolk County, Massachusetts","55179",
1400000US25025050300,"Census Tract 503, Suffolk County, Massachusetts","67284",
1400000US25025050400,"Census Tract 504, Suffolk County, Massachusetts","64671",
1400000US25025050500,"Census Tract 505, Suffolk County, Massachusetts","116641",
1400000US25025050600,"Census Tract 506, Suffolk County, Massachusetts","60388",
1400000US25025050700,"Census Tract 507, Suffolk County, Massachusetts","54363",
1400000US25025050901,"Census Tract 509.01, Suffolk County, Massachusetts","59643",
1400000US25025051000,"Census Tract 510, Suffolk County, Massachusetts","91339",
1400000US25025051101,"Census Tract 511.01, Suffolk County, Massachusetts","70000",
1400000US25025051200,"Census Tract 512, Suffolk County, Massachusetts","107703",
1400000US25025060101,"Census Tract 601.01, Suffolk County, Massachusetts","185833",
1400000US25025060200,"Census Tract 602, Suffolk County, Massachusetts","149474",
1400000US25025060301,"Census Tract 603.01, Suffolk County, Massachusetts","161776",
1400000US25025060400,"Census Tract 604, Suffolk County, Massachusetts","166500",
1400000US25025060501,"Census Tract 605.01, Suffolk County, Massachusetts","152206",
1400000US25025060601,"Census Tract 606.01, Suffolk County, Massachusetts","243382",
1400000US25025060602,"Census Tract 606.02, Suffolk County, Massachusetts","243636",
1400000US25025060603,"Census Tract 606.03, Suffolk County, Massachusetts","196071",
1400000US25025060604,"Census Tract 606.04, Suffolk County, Massachusetts","234118",
1400000US25025060700,"Census Tract 607, Suffolk County, Massachusetts","31131",
1400000US25025060800,"Census Tract 608, Suffolk County, Massachusetts","207992",
1400000US25025061000,"Census Tract 610, Suffolk County, Massachusetts","-",
1400000US25025061101,"Census Tract 611.01, Suffolk County, Massachusetts","12772",
1400000US25025061201,"Census Tract 612.01, Suffolk County, Massachusetts","-",
1400000US25025061202,"Census Tract 612.02, Suffolk County, Massachusetts","-",
1400000US25025061203,"Census Tract 612.03, Suffolk County, Massachusetts","204435",
1400000US25025061204,"Census Tract 612.04, Suffolk County, Massachusetts","250,000+",
1400000US25025070102,"Census Tract 701.02, Suffolk County, Massachusetts","94732",
1400000US25025070103,"Census Tract 701.03, Suffolk County, Massachusetts","42308",
1400000US25025070104,"Census Tract 701.04, Suffolk County, Massachusetts","250,000+",
1400000US25025070201,"Census Tract 702.01, Suffolk County, Massachusetts","-",
1400000US25025070202,"Census Tract 702.02, Suffolk County, Massachusetts","58672",
1400000US25025070301,"Census Tract 703.01, Suffolk County, Massachusetts","250,000+",
1400000US25025070302,"Census Tract 703.02, Suffolk County, Massachusetts","250,000+",
1400000US25025070402,"Census Tract 704.02, Suffolk County, Massachusetts","37250",
1400000US25025070501,"Census Tract 705.01, Suffolk County, Massachusetts","200694",
1400000US25025070502,"Census Tract 705.02, Suffolk County, Massachusetts","47797",
1400000US25025070600,"Census Tract 706, Suffolk County, Massachusetts","250,000+",
1400000US25025070700,"Census Tract 707, Suffolk County, Massachusetts","139531",
1400000US25025070801,"Census Tract 708.01, Suffolk County, Massachusetts","225000",
1400000US25025070802,"Census Tract 708.02, Suffolk County, Massachusetts","166708",
1400000US25025070901,"Census Tract 709.01, Suffolk County, Massachusetts","-",
1400000US25025070902,"Census Tract 709.02, Suffolk County, Massachusetts","205833",
1400000US25025071101,"Census Tract 711.01, Suffolk County, Massachusetts","81887",
1400000US25025071201,"Census Tract 712.01, Suffolk County, Massachusetts","65893",
1400000US25025080100,"Census Tract 801, Suffolk County, Massachusetts","48536",
1400000US25025080300,"Census Tract 803, Suffolk County, Massachusetts","52250",
1400000US25025080401,"Census Tract 804.01, Suffolk County, Massachusetts","25625",
1400000US25025080500,"Census Tract 805, Suffolk County, Massachusetts","48074",
1400000US25025080601,"Census Tract 806.01, Suffolk County, Massachusetts","32772",
1400000US25025080801,"Census Tract 808.01, Suffolk County, Massachusetts","33750",
1400000US25025080900,"Census Tract 809, Suffolk County, Massachusetts","-",
1400000US25025081001,"Census Tract 810.01, Suffolk County, Massachusetts","37208",
1400000US25025081101,"Census Tract 811.01, Suffolk County, Massachusetts","98224",
1400000US25025081102,"Census Tract 811.02, Suffolk County, Massachusetts","105922",
1400000US25025081200,"Census Tract 812, Suffolk County, Massachusetts","27500",
1400000US25025081301,"Census Tract 813.01, Suffolk County, Massachusetts","-",
1400000US25025081302,"Census Tract 813.02, Suffolk County, Massachusetts","31866",
1400000US25025081400,"Census Tract 814, Suffolk County, Massachusetts","105500",
1400000US25025081500,"Census Tract 815, Suffolk County, Massachusetts","69491",
1400000US25025081700,"Census Tract 817, Suffolk County, Massachusetts","52228",
1400000US25025081800,"Census Tract 818, Suffolk County, Massachusetts","68367",
1400000US25025081900,"Census Tract 819, Suffolk County, Massachusetts","84472",
1400000US25025082000,"Census Tract 820, Suffolk County, Massachusetts","96771",
1400000US25025082100,"Census Tract 821, Suffolk County, Massachusetts","28542",
1400000US25025090100,"Census Tract 901, Suffolk County, Massachusetts","34450",
1400000US25025090200,"Census Tract 902, Suffolk County, Massachusetts","62939",
1400000US25025090300,"Census Tract 903, Suffolk County, Massachusetts","43420",
1400000US25025090400,"Census Tract 904, Suffolk County, Massachusetts","73456",
1400000US25025090600,"Census Tract 906, Suffolk County, Massachusetts","66210",
1400000US25025090700,"Census Tract 907, Suffolk County, Massachusetts","132750",
1400000US25025090901,"Census Tract 909.01, Suffolk County, Massachusetts","32042",
1400000US25025091001,"Census Tract 910.01, Suffolk County, Massachusetts","78171",
1400000US25025091100,"Census Tract 911, Suffolk County, Massachusetts","135486",
1400000US25025091200,"Census Tract 912, Suffolk County, Massachusetts","59185",
1400000US25025091300,"Census Tract 913, Suffolk County, Massachusetts","43500",
1400000US25025091400,"Census Tract 914, Suffolk County, Massachusetts","54091",
1400000US25025091500,"Census Tract 915, Suffolk County, Massachusetts","68313",
1400000US25025091600,"Census Tract 916, Suffolk County, Massachusetts","84728",
1400000US25025091700,"Census Tract 917, Suffolk County, Massachusetts","56335",
1400000US25025091800,"Census Tract 918, Suffolk County, Massachusetts","66974",
1400000US25025091900,"Census Tract 919, Suffolk County, Massachusetts","59375",
1400000US25025092000,"Census Tract 920, Suffolk County, Massachusetts","68065",
1400000US25025092101,"Census Tract 921.01, Suffolk County, Massachusetts","57424",
1400000US25025092200,"Census Tract 922, Suffolk County, Massachusetts","95905",
1400000US25025092300,"Census Tract 923, Suffolk County, Massachusetts","74375",
1400000US25025092400,"Census Tract 924, Suffolk County, Massachusetts","50109",
1400000US25025100100,"Census Tract 1001, Suffolk County, Massachusetts","41414",
1400000US25025100200,"Census Tract 1002, Suffolk County, Massachusetts","61371",
1400000US25025100300,"Census Tract 1003, Suffolk County, Massachusetts","69803",
1400000US25025100400,"Census Tract 1004, Suffolk County, Massachusetts","101250",
1400000US25025100500,"Census Tract 1005, Suffolk County, Massachusetts","87083",
1400000US25025100601,"Census Tract 1006.01, Suffolk County, Massachusetts","89225",
1400000US25025100603,"Census Tract 1006.03, Suffolk County, Massachusetts","122878",
1400000US25025100700,"Census Tract 1007, Suffolk County, Massachusetts","155296",
1400000US25025100800,"Census Tract 1008, Suffolk County, Massachusetts","110705",
1400000US25025100900,"Census Tract 1009, Suffolk County, Massachusetts","107563",
1400000US25025101001,"Census Tract 1010.01, Suffolk County, Massachusetts","95729",
1400000US25025101002,"Census Tract 1010.02, Suffolk County, Massachusetts","47317",
1400000US25025101101,"Census Tract 1011.01, Suffolk County, Massachusetts","85463",
1400000US25025101102,"Census Tract 1011.02, Suffolk County, Massachusetts","61591",
1400000US25025110104,"Census Tract 1101.04, Suffolk County, Massachusetts","25797",
1400000US25025110105,"Census Tract 1101.05, Suffolk County, Massachusetts","159063",
1400000US25025110106,"Census Tract 1101.06, Suffolk County, Massachusetts","-",
1400000US25025110201,"Census Tract 1102.01, Suffolk County, Massachusetts","92685",
1400000US25025110301,"Census Tract 1103.01, Suffolk County, Massachusetts","99063",
1400000US25025110401,"Census Tract 1104.01, Suffolk County, Massachusetts","93929",
1400000US25025110403,"Census Tract 1104.03, Suffolk County, Massachusetts","138623",
1400000US25025110501,"Census Tract 1105.01, Suffolk County, Massachusetts","133235",
1400000US25025110502,"Census Tract 1105.02, Suffolk County, Massachusetts","117292",
1400000US25025110601,"Census Tract 1106.01, Suffolk County, Massachusetts","210800",
1400000US25025110607,"Census Tract 1106.07, Suffolk County, Massachusetts","154698",
1400000US25025120103,"Census Tract 1201.03, Suffolk County, Massachusetts","221875",
1400000US25025120104,"Census Tract 1201.04, Suffolk County, Massachusetts","116667",
1400000US25025120105,"Census Tract 1201.05, Suffolk County, Massachusetts","220417",
1400000US25025120201,"Census Tract 1202.01, Suffolk County, Massachusetts","122201",
1400000US25025120301,"Census Tract 1203.01, Suffolk County, Massachusetts","119042",
1400000US25025120400,"Census Tract 1204, Suffolk County, Massachusetts","181842",
1400000US25025120500,"Census Tract 1205, Suffolk County, Massachusetts","94926",
1400000US25025120600,"Census Tract 1206, Suffolk County, Massachusetts","175536",
1400000US25025120700,"Census Tract 1207, Suffolk County, Massachusetts","151201",
1400000US25025130101,"Census Tract 1301.01, Suffolk County, Massachusetts","158000",
1400000US25025130200,"Census Tract 1302, Suffolk County, Massachusetts","166500",
1400000US25025130300,"Census Tract 1303, Suffolk County, Massachusetts","163958",
1400000US25025130402,"Census Tract 1304.02, Suffolk County, Massachusetts","149060",
1400000US25025130404,"Census Tract 1304.04, Suffolk County, Massachusetts","106453",
1400000US25025130406,"Census Tract 1304.06, Suffolk County, Massachusetts","49773",
1400000US25025140102,"Census Tract 1401.02, Suffolk County, Massachusetts","113933",
1400000US25025140105,"Census Tract 1401.05, Suffolk County, Massachusetts","96685",
1400000US25025140106,"Census Tract 1401.06, Suffolk County, Massachusetts","60489",
1400000US25025140107,"Census Tract 1401.07, Suffolk County, Massachusetts","105114",
1400000US25025140201,"Census Tract 1402.01, Suffolk County, Massachusetts","104188",
1400000US25025140202,"Census Tract 1402.02, Suffolk County, Massachusetts","140417",
1400000US25025140300,"Census Tract 1403, Suffolk County, Massachusetts","82475",
1400000US25025140400,"Census Tract 1404, Suffolk County, Massachusetts","76591",
1400000US25025160102,"Census Tract 1601.02, Suffolk County, Massachusetts","68836",
1400000US25025160103,"Census Tract 1601.03, Suffolk County, Massachusetts","47730",
1400000US25025160200,"Census Tract 1602, Suffolk County, Massachusetts","43809",
1400000US25025160300,"Census Tract 1603, Suffolk County, Massachusetts","134432",
1400000US25025160400,"Census Tract 1604, Suffolk County, Massachusetts","62426",
1400000US25025160501,"Census Tract 1605.01, Suffolk County, Massachusetts","86200",
1400000US25025160502,"Census Tract 1605.02, Suffolk County, Massachusetts","55000",
1400000US25025160601,"Census Tract 1606.01, Suffolk County, Massachusetts","101161",
1400000US25025160602,"Census Tract 1606.02, Suffolk County, Massachusetts","64500",
1400000US25025170101,"Census Tract 1701.01, Suffolk County, Massachusetts","78250",
1400000US25025170102,"Census Tract 1701.02, Suffolk County, Massachusetts","84071",
1400000US25025170200,"Census Tract 1702, Suffolk County, Massachusetts","49750",
1400000US25025170301,"Census Tract 1703.01, Suffolk County, Massachusetts","109727",
1400000US25025170302,"Census Tract 1703.02, Suffolk County, Massachusetts","86546",
1400000US25025170400,"Census Tract 1704, Suffolk County, Massachusetts","110655",
1400000US25025170502,"Census Tract 1705.02, Suffolk County, Massachusetts","104000",
1400000US25025170503,"Census Tract 1705.03, Suffolk County, Massachusetts","119643",
1400000US25025170504,"Census Tract 1705.04, Suffolk County, Massachusetts","120917",
1400000US25025170601,"Census Tract 1706.01, Suffolk County, Massachusetts","94477",
1400000US25025170701,"Census Tract 1707.01, Suffolk County, Massachusetts","92292",
1400000US25025170702,"Census Tract 1707.02, Suffolk County, Massachusetts","46537",
1400000US25025170800,"Census Tract 1708, Suffolk County, Massachusetts","74940",
1400000US25025180101,"Census Tract 1801.01, Suffolk County, Massachusetts","105227",
1400000US25025180200,"Census Tract 1802, Suffolk County, Massachusetts","102386",
1400000US25025180301,"Census Tract 1803.01, Suffolk County, Massachusetts","126250",
1400000US25025180400,"Census Tract 1804, Suffolk County, Massachusetts","134397",
1400000US25025180500,"Census Tract 1805, Suffolk County, Massachusetts","101350",
1400000US25025980101,"Census Tract 9801.01, Suffolk County, Massachusetts","-",
1400000US25025980300,"Census Tract 9803, Suffolk County, Massachusetts","-",
1400000US25025980700,"Census Tract 9807, Suffolk County, Massachusetts","-",
1400000US25025980900,"Census Tract 9809, Suffolk County, Massachusetts","-",
1400000US25025981000,"Census Tract 9810, Suffolk County, Massachusetts","-",
1400000US25025981100,"Census Tract 9811, Suffolk County, Massachusetts","-",
1400000US25025981201,"Census Tract 9812.01, Suffolk County, Massachusetts","-",
1400000US25025981202,"Census Tract 9812.02, Suffolk County, Massachusetts","-",
1400000US25025981300,"Census Tract 9813, Suffolk County, Massachusetts","-",
1400000US25025981501,"Census Tract 9815.01, Suffolk County, Massachusetts","-",
1400000US25025981502,"Census Tract 9815.02, Suffolk County, Massachusetts","-",
1400000US25025981600,"Census Tract 9816, Suffolk County, Massachusetts","-",
1400000US25025981700,"Census Tract 9817, Suffolk County, Massachusetts","-",
1400000US25025981800,"Census Tract 9818, Suffolk County, Massachusetts","-",
1400000US25025981900,"Census Tract 9819, Suffolk County, Massachusetts","-",
1400000US25025990101,"Census Tract 9901.01, Suffolk County, Massachusetts","-",
1400000US25027700100,"Census Tract 7001, Worcester County, Massachusetts","113309",
1400000US25027701101,"Census Tract 7011.01, Worcester County, Massachusetts","107520",
1400000US25027701102,"Census Tract 7011.02, Worcester County, Massachusetts","88491",
1400000US25027702201,"Census Tract 7022.01, Worcester County, Massachusetts","106250",
1400000US25027702202,"Census Tract 7022.02, Worcester County, Massachusetts","113750",
1400000US25027703100,"Census Tract 7031, Worcester County, Massachusetts","65385",
1400000US25027703200,"Census Tract 7032, Worcester County, Massachusetts","69190",
1400000US25027703300,"Census Tract 7033, Worcester County, Massachusetts","76458",
1400000US25027704201,"Census Tract 7042.01, Worcester County, Massachusetts","91298",
1400000US25027704202,"Census Tract 7042.02, Worcester County, Massachusetts","104306",
1400000US25027705101,"Census Tract 7051.01, Worcester County, Massachusetts","106861",
1400000US25027705102,"Census Tract 7051.02, Worcester County, Massachusetts","98162",
1400000US25027706100,"Census Tract 7061, Worcester County, Massachusetts","120000",
1400000US25027707100,"Census Tract 7071, Worcester County, Massachusetts","50861",
1400000US25027707200,"Census Tract 7072, Worcester County, Massachusetts","49779",
1400000US25027707300,"Census Tract 7073, Worcester County, Massachusetts","63772",
1400000US25027707400,"Census Tract 7074, Worcester County, Massachusetts","75224",
1400000US25027707500,"Census Tract 7075, Worcester County, Massachusetts","83106",
1400000US25027708100,"Census Tract 7081, Worcester County, Massachusetts","123611",
1400000US25027709100,"Census Tract 7091, Worcester County, Massachusetts","131920",
1400000US25027709201,"Census Tract 7092.01, Worcester County, Massachusetts","98456",
1400000US25027709203,"Census Tract 7092.03, Worcester County, Massachusetts","72500",
1400000US25027709204,"Census Tract 7092.04, Worcester County, Massachusetts","90181",
1400000US25027709400,"Census Tract 7094, Worcester County, Massachusetts","44958",
1400000US25027709501,"Census Tract 7095.01, Worcester County, Massachusetts","117206",
1400000US25027709502,"Census Tract 7095.02, Worcester County, Massachusetts","100886",
1400000US25027709600,"Census Tract 7096, Worcester County, Massachusetts","66786",
1400000US25027709701,"Census Tract 7097.01, Worcester County, Massachusetts","106547",
1400000US25027709702,"Census Tract 7097.02, Worcester County, Massachusetts","77321",
1400000US25027710100,"Census Tract 7101, Worcester County, Massachusetts","76563",
1400000US25027710200,"Census Tract 7102, Worcester County, Massachusetts","95353",
1400000US25027710300,"Census Tract 7103, Worcester County, Massachusetts","84194",
1400000US25027710400,"Census Tract 7104, Worcester County, Massachusetts","72895",
1400000US25027710500,"Census Tract 7105, Worcester County, Massachusetts","52750",
1400000US25027710601,"Census Tract 7106.01, Worcester County, Massachusetts","58887",
1400000US25027710602,"Census Tract 7106.02, Worcester County, Massachusetts","75388",
1400000US25027710700,"Census Tract 7107, Worcester County, Massachusetts","48542",
1400000US25027710800,"Census Tract 7108, Worcester County, Massachusetts","44212",
1400000US25027711000,"Census Tract 7110, Worcester County, Massachusetts","76285",
1400000US25027711100,"Census Tract 7111, Worcester County, Massachusetts","103288",
1400000US25027712101,"Census Tract 7121.01, Worcester County, Massachusetts","110339",
1400000US25027712102,"Census Tract 7121.02, Worcester County, Massachusetts","144063",
1400000US25027713100,"Census Tract 7131, Worcester County, Massachusetts","119321",
1400000US25027715100,"Census Tract 7151, Worcester County, Massachusetts","191434",
1400000US25027716101,"Census Tract 7161.01, Worcester County, Massachusetts","146176",
1400000US25027716102,"Census Tract 7161.02, Worcester County, Massachusetts","98260",
1400000US25027716200,"Census Tract 7162, Worcester County, Massachusetts","96279",
1400000US25027716300,"Census Tract 7163, Worcester County, Massachusetts","90402",
1400000US25027717100,"Census Tract 7171, Worcester County, Massachusetts","121182",
1400000US25027718100,"Census Tract 7181, Worcester County, Massachusetts","138500",
